region_name_1_20000,prefecture,region_name_10km,mesh_10km,mesh_1km,number_of_factories,number_of_workers,shipment
八戸,青森,新井田,604154,60415492,2,27,0
八戸,青森,新井田,604154,60415493,1,15,0
八戸,青森,新井田,604154,60415495,2,101,0
八戸,青森,新井田,604154,60415496,1,11,0
八戸,青森,新井田,604154,60415483,4,205,308299
八戸,青森,新井田,604154,60415487,2,44,0
八戸,青森,新井田,604154,60415470,4,33,49473
八戸,青森,新井田,604154,60415471,1,4,0
八戸,青森,新井田,604154,60415473,2,29,0
八戸,青森,新井田,604154,60415474,4,56,46843
八戸,青森,新井田,604154,60415475,1,6,0
八戸,青森,新井田,604154,60415465,1,15,0
八戸,青森,新井田,604154,60415466,1,10,0
八戸,青森,新井田,604154,60415467,2,18,0
八戸,青森,新井田,604154,60415456,1,113,0
八戸,青森,新井田,604154,60415457,3,258,670535
八戸,青森,新井田,604154,60415458,1,23,0
八戸,青森,新井田,604154,60415440,1,39,0
八戸,青森,新井田,604154,60415449,2,20,0
八戸,青森,新井田,604154,60415432,1,12,0
八戸,青森,新井田,604154,60415434,1,11,0
八戸,青森,新井田,604154,60415437,2,9,0
八戸,青森,新井田,604154,60415416,1,13,0
八戸,青森,角浜,604155,60415552,1,15,0
八戸,青森,角浜,604155,60415540,1,28,0
八戸,青森,角浜,604155,60415543,2,18,0
八戸,青森,角浜,604155,60415531,1,6,0
八戸,青森,角浜,604155,60415532,1,59,0
八戸,青森,角浜,604155,60415524,2,62,0
八戸,青森,角浜,604155,60415525,1,8,0
八戸,青森,奥瀬,604160,60416098,1,23,0
八戸,青森,奥瀬,604160,60416099,1,4,0
八戸,青森,切田,604161,60416196,1,6,0
八戸,青森,切田,604161,60416179,1,32,0
八戸,青森,五戸,604162,60416297,1,7,0
八戸,青森,五戸,604162,60416280,1,14,0
八戸,青森,五戸,604162,60416281,1,37,0
八戸,青森,五戸,604162,60416289,1,5,0
八戸,青森,五戸,604162,60416278,1,8,0
八戸,青森,五戸,604162,60416279,1,4,0
八戸,青森,五戸,604162,60416262,1,7,0
八戸,青森,五戸,604162,60416268,1,209,0
八戸,青森,五戸,604162,60416269,1,35,0
八戸,青森,五戸,604162,60416252,1,155,0
八戸,青森,五戸,604162,60416257,1,20,0
八戸,青森,五戸,604162,60416258,1,5,0
八戸,青森,五戸,604162,60416243,2,19,0
八戸,青森,五戸,604162,60416235,3,74,39858
八戸,青森,五戸,604162,60416223,1,27,0
八戸,青森,五戸,604162,60416224,7,59,43403
八戸,青森,五戸,604162,60416225,3,53,23391
八戸,青森,五戸,604162,60416213,1,13,0
八戸,青森,五戸,604162,60416218,2,42,0
八戸,青森,五戸,604162,60416205,3,185,237127
八戸,青森,五戸,604162,60416206,7,211,318734
八戸,青森,八戸西部,604163,60416392,1,29,0
八戸,青森,八戸西部,604163,60416383,1,8,0
八戸,青森,八戸西部,604163,60416386,2,47,0
八戸,青森,八戸西部,604163,60416387,21,989,2098500
八戸,青森,八戸西部,604163,60416388,4,563,1348480
八戸,青森,八戸西部,604163,60416376,7,191,432564
八戸,青森,八戸西部,604163,60416377,4,117,290815
八戸,青森,八戸西部,604163,60416378,2,616,0
八戸,青森,八戸西部,604163,60416361,1,12,0
八戸,青森,八戸西部,604163,60416364,3,103,269646
八戸,青森,八戸西部,604163,60416368,2,59,0
八戸,青森,八戸西部,604163,60416369,7,497,1910001
八戸,青森,八戸西部,604163,60416354,6,383,939926
八戸,青森,八戸西部,604163,60416355,5,750,2246375
八戸,青森,八戸西部,604163,60416357,1,21,0
八戸,青森,八戸西部,604163,60416358,1,17,0
八戸,青森,八戸西部,604163,60416359,8,259,787909
八戸,青森,八戸西部,604163,60416344,4,57,347593
八戸,青森,八戸西部,604163,60416345,1,4,0
八戸,青森,八戸西部,604163,60416346,1,23,0
八戸,青森,八戸西部,604163,60416347,1,9,0
八戸,青森,八戸西部,604163,60416348,1,11,0
八戸,青森,八戸西部,604163,60416349,4,56,84599
八戸,青森,八戸西部,604163,60416334,1,11,0
八戸,青森,八戸西部,604163,60416338,3,146,83430
八戸,青森,八戸西部,604163,60416339,5,182,184448
八戸,青森,八戸西部,604163,60416326,1,29,0
八戸,青森,八戸西部,604163,60416327,1,7,0
八戸,青森,八戸西部,604163,60416328,3,35,20440
八戸,青森,八戸西部,604163,60416329,11,245,172673
八戸,青森,八戸西部,604163,60416310,1,6,0
八戸,青森,八戸西部,604163,60416314,2,24,0
八戸,青森,八戸西部,604163,60416315,1,8,0
八戸,青森,八戸西部,604163,60416316,2,32,0
八戸,青森,八戸西部,604163,60416317,3,45,22080
八戸,青森,八戸西部,604163,60416319,9,289,463259
八戸,青森,八戸西部,604163,60416304,2,106,0
八戸,青森,八戸西部,604163,60416305,4,71,78020
八戸,青森,八戸西部,604163,60416306,2,120,0
八戸,青森,八戸西部,604163,60416308,3,27,12002
八戸,青森,八戸西部,604163,60416309,8,121,63205
八戸,青森,八戸東部,604164,60416450,7,312,6500748
八戸,青森,八戸東部,604164,60416440,7,360,834883
八戸,青森,八戸東部,604164,60416430,10,1451,12621908
八戸,青森,八戸東部,604164,60416431,3,35,26962
八戸,青森,八戸東部,604164,60416432,4,56,53178
八戸,青森,八戸東部,604164,60416434,7,276,376746
八戸,青森,八戸東部,604164,60416435,3,205,410427
八戸,青森,八戸東部,604164,60416420,7,305,546869
八戸,青森,八戸東部,604164,60416421,17,460,909335
八戸,青森,八戸東部,604164,60416422,11,99,103115
八戸,青森,八戸東部,604164,60416423,22,967,2288676
八戸,青森,八戸東部,604164,60416424,7,168,350399
八戸,青森,八戸東部,604164,60416425,2,98,0
八戸,青森,八戸東部,604164,60416410,3,40,9723
八戸,青森,八戸東部,604164,60416411,5,46,58760
八戸,青森,八戸東部,604164,60416412,5,133,917003
八戸,青森,八戸東部,604164,60416413,2,22,0
八戸,青森,八戸東部,604164,60416414,4,103,158120
八戸,青森,八戸東部,604164,60416415,1,14,0
八戸,青森,八戸東部,604164,60416416,1,5,0
八戸,青森,八戸東部,604164,60416400,3,47,35653
八戸,青森,八戸東部,604164,60416401,1,8,0
八戸,青森,八戸東部,604164,60416402,3,35,42231
八戸,青森,八戸東部,604164,60416403,1,6,0
八戸,青森,八戸東部,604164,60416404,1,31,0
八戸,青森,八戸東部,604164,60416406,2,19,0
八戸,青森,十和田,604171,60417198,1,12,0
八戸,青森,十和田,604171,60417185,1,5,0
八戸,青森,十和田,604171,60417176,2,53,0
八戸,青森,十和田,604171,60417166,2,23,0
八戸,青森,十和田,604171,60417156,1,91,0
八戸,青森,十和田,604171,60417157,1,100,0
八戸,青森,十和田,604171,60417158,1,5,0
八戸,青森,十和田,604171,60417159,2,38,0
八戸,青森,十和田,604171,60417146,2,172,0
八戸,青森,十和田,604171,60417147,9,538,246682
八戸,青森,十和田,604171,60417148,6,52,47824
八戸,青森,十和田,604171,60417149,3,278,527031
八戸,青森,十和田,604171,60417133,1,7,0
八戸,青森,十和田,604171,60417135,1,12,0
八戸,青森,十和田,604171,60417136,3,33,32245
八戸,青森,十和田,604171,60417137,1,6,0
八戸,青森,十和田,604171,60417138,3,32,19471
八戸,青森,十和田,604171,60417139,1,9,0
八戸,青森,十和田,604171,60417123,1,8,0
八戸,青森,十和田,604171,60417124,1,9,0
八戸,青森,十和田,604171,60417125,2,73,0
八戸,青森,十和田,604171,60417126,3,64,35178
八戸,青森,十和田,604171,60417127,4,46,48415
八戸,青森,十和田,604171,60417128,1,10,0
八戸,青森,十和田,604171,60417112,1,195,0
八戸,青森,十和田,604171,60417116,3,41,30605
八戸,青森,十和田,604171,60417117,3,27,15865
八戸,青森,十和田,604171,60417118,3,129,194540
八戸,青森,十和田,604171,60417109,2,284,0
八戸,青森,犬落瀬,604172,60417299,5,106,312468
八戸,青森,犬落瀬,604172,60417277,1,15,0
八戸,青森,犬落瀬,604172,60417279,1,7,0
八戸,青森,犬落瀬,604172,60417260,1,27,0
八戸,青森,犬落瀬,604172,60417261,1,5,0
八戸,青森,犬落瀬,604172,60417262,1,12,0
八戸,青森,犬落瀬,604172,60417264,1,32,0
八戸,青森,犬落瀬,604172,60417266,2,21,0
八戸,青森,犬落瀬,604172,60417267,1,24,0
八戸,青森,犬落瀬,604172,60417259,2,56,0
八戸,青森,犬落瀬,604172,60417240,2,128,0
八戸,青森,犬落瀬,604172,60417242,1,21,0
八戸,青森,犬落瀬,604172,60417245,1,17,0
八戸,青森,犬落瀬,604172,60417230,3,47,30197
八戸,青森,犬落瀬,604172,60417232,1,8,0
八戸,青森,犬落瀬,604172,60417237,3,37,17020
八戸,青森,犬落瀬,604172,60417220,7,262,1022201
八戸,青森,犬落瀬,604172,60417222,2,15,0
八戸,青森,犬落瀬,604172,60417225,1,21,0
八戸,青森,犬落瀬,604172,60417226,1,6,0
八戸,青森,犬落瀬,604172,60417228,2,14,0
八戸,青森,犬落瀬,604172,60417229,4,100,136485
八戸,青森,犬落瀬,604172,60417216,1,8,0
八戸,青森,犬落瀬,604172,60417200,1,12,0
八戸,青森,犬落瀬,604172,60417202,1,4,0
